'Teste', 'Agente', 'Tipo','N maq', 'Tam Net','Max Prod', 'Media Prod','Var Prod','Max Rec',  'Media Rec', 'Var Rec','Max Wp1',  'Media Wp1', 'Var Wp1',\'Max Wp2',  'Media Wp2', 'Var Wp2','Var act1', 'Var ac2'
10,PPO,MA,2,128,28.978496551513672,28.638804881158702,1.888685023757184,3.045473098754883,0.03202862121471987,20.674160330540946,1.0,0.9198692624568939,7.841833886702834e-05,0.9980335831642151,0.3737091341018677,0.016319026326958155,0.0,0.058047577499691215
15,PPO,MA,2,128,29.112594604492188,28.729085905109336,1.857974664922123,3.0780692100524902,0.06102856414061701,20.701936705231937,1.0,0.9217550934553146,5.178558427402462e-05,0.9980319738388062,0.3753136424422264,0.016738220030256202,0.0,0.0
20,PPO,MA,2,128,26.45119285583496,23.572071338128186,3.384895074671293,2.887788772583008,0.8610205095179543,23.625852194815568,1.0,0.769190356373787,0.002376427498295035,0.9980338215827942,0.9219972199201584,8.309450979920249e-05,0.0,0.24983167397739445
25,PPO,MA,2,128,29.076549530029297,28.695701167017162,2.194806632707377,2.9888195991516113,0.3523326588124446,20.766584989610887,1.0,0.9194826672077179,0.00012629668333571028,0.9983101487159729,0.5800406918525696,0.008455027492285222,0.023808670084979753,0.24971215254122495
30,PPO,MA,2,128,29.39131736755371,28.98081535636308,1.9484852516149496,3.284698963165283,0.052791829148452436,20.67521190784557,1.0,0.9230845494270324,5.1030202854134705e-05,0.9983095526695251,0.37813394141197204,0.01667166591995631,0.0,0.0
35,PPO,MA,2,128,21.086000442504883,19.818148264627972,3.1742294785617893,2.7021656036376953,-0.16008589733317644,22.76479291084339,1.0,0.6518195439577102,0.0014946626783357093,0.9980326294898987,0.9252015424966812,7.84712174609123e-05,0.8967294951016131,0.24798307576463843
40,PPO,MA,2,128,28.948598861694336,28.648996031450892,1.826840405596507,3.072002410888672,0.08566993613822196,20.750962288812776,1.0,0.92246688747406,5.6105517835809686e-05,0.9980332851409912,0.3744400022029877,0.016755788643121616,0.37207819889163785,0.0
45,PPO,MA,2,128,28.91045379638672,28.633575837293307,1.8359048239470033,3.126112699508667,0.023410883778613247,20.64910077235362,1.0,0.9227059093713761,5.6568229314856516e-05,0.998031497001648,0.37394407677650454,0.01662096699823518,0.0,0.0
50,PPO,MA,2,128,28.96912384033203,28.60266898111431,1.7888639416250818,3.293259859085083,0.04399602389253096,20.730659880394015,1.0,0.9216089823246002,5.305961384274377e-05,0.9980318546295166,0.37430235743522644,0.01694684959759828,0.0,0.0
5,DDQN,MA,2,128,87.49543762207031,81.15995226902464,127.45943843288102,100.0,4.4419475807913065,8.673930900550353,1.0,0.9017906064093113,4.4202483679770695e-05,0.9980310797691345,0.8420666294693947,0.0037450398598016066,0.6621666677905425,0.16202743206108086
10,DDQN,MA,2,128,88.77294158935547,85.44172863719584,73.7191492155668,100.0,5.20735808935897,7.6979691566676856,1.0,0.8998064949214458,2.8730227047705084e-05,0.9983095526695251,0.8892053911983967,0.00013256621622425346,0.6664418914980289,0.14170276181249708
15,DDQN,MA,2,128,10.887096405029297,10.169395894109607,0.007581874707494607,2.7490248680114746,-2.9436074285763327,20.120922847093812,1.0,0.16886541804671287,0.0076409286866740206,0.9983104467391968,0.9238757145404816,9.29672432621359e-05,0.09062115290377329,0.0
20,DDQN,MA,2,128,10.887096405029297,10.11885844400067,0.00873535774674821,2.702157974243164,-2.194936734137168,21.04972273905967,1.0,0.34233608812093735,0.0034170819239920302,0.9983085989952087,0.9238781635761261,9.034039735410439e-05,0.007968095744638462,0.0
25,DDQN,MA,2,128,90.90198516845703,87.63415004562462,75.81419579587981,100.0,5.045185856025913,8.200337945404584,1.0,0.87431727039814,9.368860681274354e-05,0.9980328679084778,0.9087231541275979,0.00021288049758901942,0.6783959344665498,0.24990503249125068
30,DDQN,MA,2,128,89.02098846435547,86.04355828801374,65.68451195513795,100.0,5.208710423317449,7.5832186073113395,1.0,0.9014312590956688,2.818815075440551e-05,0.9980342984199524,0.8930848814249038,8.543327357531027e-05,0.645742096468008,0.23470124008460538
35,DDQN,MA,2,128,30.111507415771484,29.552658768233186,2.721132635616413,3.0387096405029297,2.4980420717103278,21.450045133073576,1.0,0.9220438694953919,6.371382245523592e-05,0.9980324506759644,0.9237218434810639,7.632984073492941e-05,0.20649320122230594,0.013776837542479912
40,DDQN,MA,2,128,85.24555206298828,74.08036430593373,225.8924501688982,100.0,3.244440986443942,8.038701612485566,1.0,0.9014618048071861,7.617857260597835e-05,0.9980322122573853,0.7774812071174383,0.011429747718709334,0.5744519044825414,0.14552294067858626
45,DDQN,MA,2,128,89.6602554321289,84.31388902497375,148.51592231056435,100.0,4.921211412047101,8.709914213521653,1.0,0.8443241093456745,0.005682640343953287,0.9983102083206177,0.9104809405505657,3.9887115445600636e-05,0.25492950676086246,0.11237859331203962
50,DDQN,MA,2,128,85.89694213867188,74.82184434497077,275.47566635346107,100.0,3.7013337447129744,8.002035550576297,1.0,0.8865085709393025,0.0014365033868072009,0.9983095526695251,0.8969927957355976,8.091241526733895e-05,0.2629884458070814,0.09432814826969325
5,A2C,MA,2,128,90.34443664550781,85.31868952408485,113.86057136752295,100.0,4.067044001312806,10.259455094137216,1.0,0.78253434202075,0.002287444550388501,0.9983099699020386,0.8825100950598717,0.0022890914055021722,0.07440507632240852,0.0
10,A2C,MA,2,128,90.17969512939453,84.73623621624628,122.22822340058747,100.0,4.461517521362195,9.1089983979722,1.0,0.8537970008850098,0.0007673222669457703,0.9980339407920837,0.876479522138834,0.0028677104472549703,0.2439999390609543,0.0
15,A2C,MA,2,128,88.69762420654297,83.28592238790807,113.84027832595721,100.0,4.451600379039204,7.568912015438309,1.0,0.8984377375245094,9.6650007073083e-05,0.9980329871177673,0.8629510687589645,0.002492858480342983,0.3062142092372105,0.0
20,A2C,MA,2,128,88.8142318725586,85.39445851291197,74.77221239742254,100.0,4.656795168611064,6.878861970027268,1.0,0.9002289076149463,5.801146891931965e-05,0.9983096122741699,0.8854544349610806,0.00033563616550334605,0.36586204648800036,0.0
25,A2C,MA,2,128,86.87422180175781,83.922040628112,61.42677576975386,100.0,4.783569716620838,7.869344157877616,1.0,0.9008361304104329,5.068838288286968e-05,0.9980326890945435,0.8708449660539627,9.513676063616711e-05,0.3083965263744939,0.0
30,A2C,MA,2,128,87.34121704101562,84.28308791914087,68.10957390834385,100.0,4.842917394766148,8.081062224556062,1.0,0.896167131215334,6.186285325755471e-05,0.9983097910881042,0.8738420796394348,0.00021526743104733937,0.24997246504184184,0.0
35,A2C,MA,2,128,88.74512481689453,86.02505106880687,62.8702382293476,100.0,5.000794818733764,7.603156692229769,1.0,0.8873093726933002,4.14501116819092e-05,0.9983115196228027,0.8924970575869083,6.120962762537087e-05,0.24996697053771963,0.0
40,A2C,MA,2,128,88.21719360351562,85.44871652870998,59.670920606546254,100.0,5.000558701516509,7.881940802893219,1.0,0.890115645378828,4.793650991163376e-05,0.9980324506759644,0.8868667431175709,5.392983282044328e-05,0.24998195554896216,0.0
45,A2C,MA,2,128,86.41130828857422,83.50512422269014,64.63189491885379,100.0,4.7065290382866385,7.673483447899083,1.0,0.9030896716117859,2.228557938211699e-05,0.998032808303833,0.8660053932964802,0.00016007789964840442,0.24998195554896216,0.0
50,A2C,MA,2,128,88.77108001708984,85.767039061665,66.34993342845891,100.0,4.967726462039871,7.795726866001819,1.0,0.8886019008159638,4.3749531369816506e-05,0.9980322122573853,0.8892886431813241,0.00011019353782087503,0.24997246504184184,0.0
5,A2C,SA,2,32,24.512680053710938,17.790881914530924,14.085330501675987,2.7025370597839355,-0.9493358143097979,22.358133439807194,1.0,0.585292945921421,0.013447816602586041,0.9980340003967285,0.905641098856926,0.0002786962283072059,0.9851753578671,0.9573746718140567
10,A2C,SA,2,32,28.913551330566406,28.607238957981863,1.880305667217353,3.1277055740356445,0.053129954772914004,20.670922224865198,1.0,0.9219376052618027,5.674785925090844e-05,0.9980315566062927,0.3948043349981308,0.01864256495289183,0.8576858259528849,0.23333771578599286
15,A2C,SA,2,32,28.82508659362793,28.528054244979888,1.9649917895661193,3.1216378211975098,0.12142346996048134,20.671033710643474,1.0,0.9196103302240372,7.8484543313311e-05,0.9980330467224121,0.45753589034080505,0.020267720597114156,0.9712152541224935,0.37322560467886584
20,A2C,SA,2,32,29.008264541625977,28.65112406526973,1.816012529334649,3.1174323558807373,0.022045379513856062,20.637720232705888,1.0,0.9230524784326554,5.02269368158391e-05,0.9983089566230774,0.3857017353177071,0.01760439833802093,0.8665782208039013,0.21664455520097534
25,A2C,SA,2,32,29.112594604492188,28.643639271368762,1.8231508881749001,3.080425262451172,0.11634614210233776,20.70682599027188,1.0,0.923042084813118,5.13707778268669e-05,0.9980328679084778,0.4260545877814293,0.020212885030057783,0.37838893072139157,0.1345572328397098
30,A2C,SA,2,32,28.883243560791016,28.604225701200747,1.8375226004397955,3.0621280670166016,0.22340638421293713,20.74305026046341,1.0,0.9218427397012711,6.452529886046448e-05,0.9980330467224121,0.48801985651254653,0.011841109687280074,0.23917036187106822,0.36457225270018834
35,A2C,SA,2,32,28.861019134521484,28.576335962185127,1.9505574958373988,3.0383269786834717,0.3131868643920284,20.720566635903953,1.0,0.9214818742275238,6.254091118506317e-05,0.9980332255363464,0.5600564261078834,0.009988690773104228,0.0,0.24987948255186243
40,A2C,SA,2,32,28.79149055480957,28.268933631226925,2.6378705294979796,2.951422691345215,0.33548272587823685,20.80015673152217,1.0,0.9127032535076142,0.00033110938237819313,0.9980339407920837,0.5545581647157669,0.013547218241084845,0.03168114868068254,0.2648834068390166
45,A2C,SA,2,32,29.008264541625977,28.631315716726338,1.8262016178324652,3.087573289871216,0.265565241029869,20.69680363975624,1.0,0.922711550116539,5.150594551287809e-05,0.9980325698852539,0.5277705162167549,0.00843992630560372,0.23219030999876486,0.36103441818956894
50,A2C,SA,2,32,28.919090270996094,28.62972653364231,1.8501285860972236,3.0576133728027344,0.28830864238740966,20.681192959895018,1.0,0.9227448987960816,5.534022120305905e-05,0.998033881187439,0.530403450191021,0.010130931515499517,0.0,0.24971215254122497
5,DDQN,SA,2,32,89.03337097167969,85.25550051845948,86.07093751289285,100.0,5.048918842271469,7.425067457029642,1.0,0.8971672512590885,2.933514779693203e-05,0.9980327486991882,0.9030166036784649,6.930047450893386e-05,0.6522740628686157,0.3688640437402488
10,DDQN,SA,2,32,90.70292663574219,86.78858548316403,85.63745030259143,100.0,4.328209803737086,9.34532950685818,1.0,0.762342500180006,0.0015227068263784995,0.9983094334602356,0.9165680286586284,2.7774240319436953e-05,0.21141003711038028,0.015736259806128923
15,DDQN,SA,2,32,32.10478973388672,31.402820368250925,3.2753963568017133,3.0593762397766113,0.7573929315585338,21.133563050273423,1.0,0.9219126679897308,5.6249635255052164e-05,0.9980314373970032,0.7046434571743011,0.002127376266781971,0.24779980956251174,0.3831219795937068
20,DDQN,SA,2,32,83.2308120727539,77.97772601936413,77.46721433029971,100.0,3.4378568179484668,7.320524986116697,1.0,0.8932699156701565,3.8860411422348796e-05,0.9983096718788147,0.8935523698031902,6.5516458233447e-05,0.2647287051127111,0.35178812392903996
25,DDQN,SA,2,32,71.28502655029297,67.70755565029451,70.34271023298614,100.0,2.8963245120512013,6.739646427227476,1.0,0.9042915369868278,3.9797469817805196e-05,0.9983105659484863,0.8304018493890762,0.004995761986778491,0.6861726558010348,0.46806331966450554
30,DDQN,SA,2,32,83.85655212402344,81.40611515540829,58.2695764291863,100.0,3.460166082173392,6.904585549573278,1.0,0.8972728234529496,2.5366362726302686e-05,0.9983105063438416,0.8904506246447563,0.00022169876299179913,0.30192749702110466,0.6426536856509275
35,DDQN,SA,2,32,68.19437408447266,65.58198388783046,10.435784377942227,4.452240943908691,3.008165673795744,2.9341468064539082,1.0,0.8811668118834496,2.637592943611464e-05,0.9980327486991882,0.918879981443286,3.791899960510884e-05,0.346295580566243,0.2509899893184665
40,DDQN,SA,2,32,88.76786804199219,85.98351982389313,72.45647833382148,100.0,5.261916663581464,7.9764881376576495,1.0,0.8848326046466828,3.180029934304037e-05,0.9980331063270569,0.8969921257197857,0.00022744206645329405,0.5927530987130123,0.4299514410710687
45,DDQN,SA,2,32,84.03605651855469,80.30388467446498,57.180161249968734,100.0,3.2464588267066845,6.609943027019442,1.0,0.906809764355421,4.6451903095977245e-05,0.9983105063438416,0.874673910588026,0.00010170934932238127,0.6883909369653004,0.6483190189013439
